host_time_iso,host_t_ms,t_ms_device,x,y,z,stat1,stat2
2026-03-27 21:36:00.476,1774647360476.400,3489100,32752,32293,-18023,1,1
2026-03-27 21:36:00.476,1774647360476.400,3489110,32752,32295,-18024,1,1
2026-03-27 21:36:00.505,1774647360505.000,3489124,32752,32290,-18021,1,1
2026-03-27 21:36:00.505,1774647360505.300,3489129,32752,32294,-18024,1,1
2026-03-27 21:36:00.505,1774647360505.300,3489139,32752,32297,-18022,1,1
2026-03-27 21:36:00.505,1774647360505.400,3489147,32752,32293,-18022,1,1
2026-03-27 21:36:00.533,1774647360533.600,3489157,32752,32293,-18017,1,1
2026-03-27 21:36:00.534,1774647360534.500,3489167,32752,32291,-18020,1,1
2026-03-27 21:36:00.534,1774647360534.600,3489177,32752,32292,-18018,1,1
2026-03-27 21:36:00.563,1774647360563.500,3489186,32752,32291,-18019,1,1
2026-03-27 21:36:00.564,1774647360564.500,3489196,32752,32291,-18024,1,1
2026-03-27 21:36:00.564,1774647360564.500,3489205,32752,32294,-18017,1,1
2026-03-27 21:36:00.593,1774647360593.500,3489215,32752,32293,-18019,1,1
2026-03-27 21:36:00.594,1774647360594.400,3489224,32752,32293,-18020,1,1
2026-03-27 21:36:00.594,1774647360594.400,3489234,32752,32294,-18017,1,1
2026-03-27 21:36:00.624,1774647360624.300,3489244,32752,32294,-18019,1,1
2026-03-27 21:36:00.625,1774647360625.500,3489254,32752,32290,-18022,1,1
2026-03-27 21:36:00.625,1774647360625.600,3489262,32752,32293,-18023,1,1
2026-03-27 21:36:00.625,1774647360625.600,3489272,32752,32292,-18022,1,1
2026-03-27 21:36:00.654,1774647360654.000,3489282,32752,32291,-18017,1,1
2026-03-27 21:36:00.655,1774647360655.300,3489292,32752,32291,-18022,1,1
2026-03-27 21:36:00.655,1774647360655.300,3489300,32752,32292,-18017,1,1
2026-03-27 21:36:00.684,1774647360684.200,3489310,32752,32295,-18024,1,1
2026-03-27 21:36:00.685,1774647360685.200,3489320,32752,32297,-18015,1,1
